"","FULLID","MODEL","CODE","INST","LIBVER","CALCVAL","CALCERR"
"7867","HEU-COMP-THERM-021-049",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01461,0.00044
"7868","HEU-COMP-THERM-021-050",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01148,0.00037
"7869","HEU-COMP-THERM-021-050",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00643,0.00036
"7870","HEU-COMP-THERM-021-050",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01392,0.00045
"7871","HEU-COMP-THERM-021-051",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00995,4e-04
"7872","HEU-COMP-THERM-021-051",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00586,0.00039
"7873","HEU-COMP-THERM-021-051",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.0149,4e-04
"7874","HEU-COMP-THERM-021-052",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01051,0.00042
"7875","HEU-COMP-THERM-021-052",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00569,0.00042
"7876","HEU-COMP-THERM-021-052",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01409,0.00033
"7877","HEU-COMP-THERM-021-053",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01066,0.00044
"7878","HEU-COMP-THERM-021-053",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00605,0.00045
"7879","HEU-COMP-THERM-021-053",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01382,0.00041
"7880","HEU-COMP-THERM-021-054",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00898,0.00035
"7881","HEU-COMP-THERM-021-054",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.0066,0.00041
"7882","HEU-COMP-THERM-021-054",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01069,4e-04
"7883","HEU-COMP-THERM-021-055",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00993,0.00041
"7884","HEU-COMP-THERM-021-055",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00646,0.00037
"7885","HEU-COMP-THERM-021-055",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01201,0.00038
"7886","HEU-COMP-THERM-021-056",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00795,0.00043
"7887","HEU-COMP-THERM-021-056",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00497,0.00039
"7888","HEU-COMP-THERM-021-056",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01051,0.00039
"7889","HEU-COMP-THERM-021-057",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00755,0.00043
"7890","HEU-COMP-THERM-021-057",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00455,0.00044
"7891","HEU-COMP-THERM-021-057",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01143,0.00038
"7892","HEU-COMP-THERM-021-058",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00836,0.00037
"7893","HEU-COMP-THERM-021-058",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00536,0.00041
"7894","HEU-COMP-THERM-021-058",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01124,0.00037
"7895","HEU-COMP-THERM-021-059",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00657,0.00044
"7896","HEU-COMP-THERM-021-059",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00482,0.00042
"7897","HEU-COMP-THERM-021-059",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01008,0.00044
"7898","HEU-COMP-THERM-021-060",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00787,0.00048
"7899","HEU-COMP-THERM-021-060",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00381,0.00038
"7900","HEU-COMP-THERM-021-060",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01108,4e-04
"7901","HEU-COMP-THERM-021-061",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00834,0.00039
"7902","HEU-COMP-THERM-021-061",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00399,0.00034
"7903","HEU-COMP-THERM-021-061",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01119,0.00048
"7904","HEU-COMP-THERM-021-062",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00789,0.00042
"7905","HEU-COMP-THERM-021-062",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00393,0.00035
"7906","HEU-COMP-THERM-021-062",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01049,0.00037
"7907","HEU-COMP-THERM-021-063",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01332,0.00047
"7908","HEU-COMP-THERM-021-063",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00977,0.00042
"7909","HEU-COMP-THERM-021-063",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01526,0.00037
"7910","HEU-COMP-THERM-021-064",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01309,0.00043
"7911","HEU-COMP-THERM-021-064",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.0105,0.00042
"7912","HEU-COMP-THERM-021-064",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01623,4e-04
"7913","HEU-COMP-THERM-021-065",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01401,0.00049
"7914","HEU-COMP-THERM-021-065",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00992,0.00047
"7915","HEU-COMP-THERM-021-065",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01655,0.00039
"7916","HEU-COMP-THERM-021-066",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01385,4e-04
"7917","HEU-COMP-THERM-021-066",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01086,0.00046
"7918","HEU-COMP-THERM-021-066",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01706,0.00041
"7919","HEU-COMP-THERM-021-067",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01387,0.00043
"7920","HEU-COMP-THERM-021-067",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01076,0.00046
"7921","HEU-COMP-THERM-021-067",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01742,0.00037
"7922","HEU-COMP-THERM-021-068",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01438,0.00042
"7923","HEU-COMP-THERM-021-068",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01095,4e-04
"7924","HEU-COMP-THERM-021-068",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01706,0.00045
"7925","HEU-COMP-THERM-021-069",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0149,0.00042
"7926","HEU-COMP-THERM-021-069",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01106,0.00042
"7927","HEU-COMP-THERM-021-069",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01651,0.00036
"7928","HEU-COMP-THERM-021-070",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01451,0.00044
"7929","HEU-COMP-THERM-021-070",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01066,0.00037
"7930","HEU-COMP-THERM-021-070",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01711,0.00038
"7931","HEU-COMP-THERM-021-071",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01417,0.00041
"7932","HEU-COMP-THERM-021-071",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00958,0.00042
"7933","HEU-COMP-THERM-021-071",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01633,0.00038
"7934","HEU-COMP-THERM-021-072",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01461,0.00042
"7935","HEU-COMP-THERM-021-072",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01179,0.00045
"7936","HEU-COMP-THERM-021-072",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01834,0.00038
"7937","HEU-COMP-THERM-021-073",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01556,0.00039
"7938","HEU-COMP-THERM-021-073",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01159,0.00036
"7939","HEU-COMP-THERM-021-073",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01834,0.00042
"7940","HEU-COMP-THERM-021-074",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01541,0.00042
"7941","HEU-COMP-THERM-021-074",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01194,0.00044
"7942","HEU-COMP-THERM-021-074",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01843,0.00038
"7943","HEU-COMP-THERM-021-075",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.016,0.00043
"7944","HEU-COMP-THERM-021-075",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01349,4e-04
"7945","HEU-COMP-THERM-021-075",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01875,0.00041
"7946","HEU-COMP-THERM-021-076",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01668,0.00034
"7947","HEU-COMP-THERM-021-076",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.012,0.00035
"7948","HEU-COMP-THERM-021-076",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01804,0.00047
"7949","HEU-COMP-THERM-021-077",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01567,0.00042
"7950","HEU-COMP-THERM-021-077",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01142,0.00041
"7951","HEU-COMP-THERM-021-077",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01801,0.00039
"7952","HEU-COMP-THERM-021-078",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01618,0.00038
"7953","HEU-COMP-THERM-021-078",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01193,0.00043
"7954","HEU-COMP-THERM-021-078",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01853,0.00042
"7955","HEU-COMP-THERM-021-079",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01617,0.00034
"7956","HEU-COMP-THERM-021-079",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01267,0.00045
"7957","HEU-COMP-THERM-021-079",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01914,0.00041
"7958","HEU-COMP-THERM-021-080",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01677,0.00039
"7959","HEU-COMP-THERM-021-080",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01339,0.00035
"7960","HEU-COMP-THERM-021-080",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01966,0.00036
"7961","HEU-COMP-THERM-021-081",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01718,0.00039
"7962","HEU-COMP-THERM-021-081",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01433,0.00033
"7963","HEU-COMP-THERM-021-081",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01963,0.00045
"7964","HEU-COMP-THERM-021-082",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0063,0.00039
"7965","HEU-COMP-THERM-021-082",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00246,0.00039
"7966","HEU-COMP-THERM-021-082",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00949,0.00043
"7967","HEU-COMP-THERM-021-083",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00707,0.00045
"7968","HEU-COMP-THERM-021-083",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00372,0.00038
"7969","HEU-COMP-THERM-021-083",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00857,0.00045
"7970","HEU-COMP-THERM-021-084",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00705,0.00046
"7971","HEU-COMP-THERM-021-084",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00425,4e-04
"7972","HEU-COMP-THERM-021-084",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01022,0.00038
"7973","HEU-COMP-THERM-021-085",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01307,0.00041
"7974","HEU-COMP-THERM-021-085",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01088,0.00041
"7975","HEU-COMP-THERM-021-085",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01604,0.00042
"7976","HEU-COMP-THERM-021-086",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01151,0.00042
"7977","HEU-COMP-THERM-021-086",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00927,0.00039
"7978","HEU-COMP-THERM-021-086",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01394,0.00041
"7979","HEU-COMP-THERM-021-087",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01302,0.00045
"7980","HEU-COMP-THERM-021-087",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01078,0.00041
"7981","HEU-COMP-THERM-021-087",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01691,0.00041
"7982","HEU-COMP-THERM-021-088",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01496,0.00037
"7983","HEU-COMP-THERM-021-088",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01242,0.00043
"7984","HEU-COMP-THERM-021-088",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01786,0.00038
"7985","HEU-COMP-THERM-021-089",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01716,0.00039
"7986","HEU-COMP-THERM-021-089",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01311,0.00042
"7987","HEU-COMP-THERM-021-089",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.019,0.00042
"7988","HEU-COMP-THERM-021-090",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0184,0.00047
"7989","HEU-COMP-THERM-021-090",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01469,4e-04
"7990","HEU-COMP-THERM-021-090",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.02143,0.00035
"7991","HEU-COMP-THERM-021-091",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01808,4e-04
"7992","HEU-COMP-THERM-021-091",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01561,4e-04
"7993","HEU-COMP-THERM-021-091",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.02023,0.00043
"7994","HEU-COMP-THERM-021-092",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01896,0.00041
"7995","HEU-COMP-THERM-021-092",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01626,0.00041
"7996","HEU-COMP-THERM-021-092",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.02267,0.00039
"7997","HEU-COMP-THERM-021-093",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.01853,0.00043
"7998","HEU-COMP-THERM-021-093",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.01556,0.00038
"7999","HEU-COMP-THERM-021-093",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.02166,0.00036
"8000","HEU-COMP-THERM-021-094",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00576,0.00041
"8001","HEU-COMP-THERM-021-094",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00178,0.00036
"8002","HEU-COMP-THERM-021-094",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00765,0.00036
"8003","HEU-COMP-THERM-021-095",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00611,0.00034
"8004","HEU-COMP-THERM-021-095",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00191,0.00036
"8005","HEU-COMP-THERM-021-095",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00771,0.00034
"8006","HEU-COMP-THERM-021-096",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00613,0.00035
"8007","HEU-COMP-THERM-021-096",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00224,0.00037
"8008","HEU-COMP-THERM-021-096",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00828,0.00036
"8009","HEU-COMP-THERM-021-097",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00699,0.00029
"8010","HEU-COMP-THERM-021-097",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00257,0.00032
"8011","HEU-COMP-THERM-021-097",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00902,0.00035
"8012","HEU-COMP-THERM-021-098",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00763,0.00032
"8013","HEU-COMP-THERM-021-098",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00332,0.00031
"8014","HEU-COMP-THERM-021-098",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.0098,0.00034
"8015","HEU-COMP-THERM-021-099",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00849,0.00031
"8016","HEU-COMP-THERM-021-099",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.0039,0.00025
"8017","HEU-COMP-THERM-021-099",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01049,0.00032
"8018","HEU-COMP-THERM-021-100",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0085,0.00032
"8019","HEU-COMP-THERM-021-100",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00384,0.00029
"8020","HEU-COMP-THERM-021-100",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.01044,0.00033
"8021","HEU-MET-FAST-001-001","Godiva","MCNP6.1.1","NRG","ENDFB-VII.1",0.99951,0.00019
"8022","HEU-MET-FAST-001-001","Godiva","MCNP6.1.1","NRG","JEFF-3.1.1",0.99611,0.00019
"8023","HEU-MET-FAST-001-001","Godiva","MCNP6.1.1","NRG","JENDL-4.0",0.99751,0.00018
"8024","HEU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9953,0.00034
"8025","HEU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99278,0.00035
"8026","HEU-MET-FAST-005-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99322,0.00033
"8027","HEU-MET-FAST-005-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99799,0.00035
"8028","HEU-MET-FAST-005-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99571,0.00036
"8029","HEU-MET-FAST-005-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99643,0.00037
"8030","HEU-MET-FAST-005-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00056,0.00037
"8031","HEU-MET-FAST-005-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99758,0.00038
"8032","HEU-MET-FAST-005-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99817,0.00033
"8033","HEU-MET-FAST-005-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99374,0.00037
"8034","HEU-MET-FAST-005-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.9907,4e-04
"8035","HEU-MET-FAST-005-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99196,0.00041
"8036","HEU-MET-FAST-005-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99922,0.00037
"8037","HEU-MET-FAST-005-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99562,0.00037
"8038","HEU-MET-FAST-005-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99701,0.00037
"8039","HEU-MET-FAST-005-006",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99844,0.00036
"8040","HEU-MET-FAST-005-006",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99412,0.00028
"8041","HEU-MET-FAST-005-006",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99524,0.00038
"8042","HEU-MET-FAST-007-001",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99309,0.00028
"8043","HEU-MET-FAST-007-001",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.98987,0.00029
"8044","HEU-MET-FAST-007-001",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99037,0.00034
"8045","HEU-MET-FAST-007-002",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99836,0.00036
"8046","HEU-MET-FAST-007-002",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99522,0.00037
"8047","HEU-MET-FAST-007-002",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99622,0.00037
"8048","HEU-MET-FAST-007-003",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00019,0.00038
"8049","HEU-MET-FAST-007-003",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99636,4e-04
"8050","HEU-MET-FAST-007-003",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99826,0.00035
"8051","HEU-MET-FAST-007-004",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9986,0.00039
"8052","HEU-MET-FAST-007-004",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99558,0.00036
"8053","HEU-MET-FAST-007-004",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99646,0.00036
"8054","HEU-MET-FAST-007-005",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0001,0.00036
"8055","HEU-MET-FAST-007-005",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99734,0.00037
"8056","HEU-MET-FAST-007-005",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99902,0.00035
"8057","HEU-MET-FAST-007-006",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.0063,0.00042
"8058","HEU-MET-FAST-007-006",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00242,0.00036
"8059","HEU-MET-FAST-007-006",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00497,0.00041
"8060","HEU-MET-FAST-007-007",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00209,0.00038
"8061","HEU-MET-FAST-007-007",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.9973,0.00033
"8062","HEU-MET-FAST-007-007",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00071,0.00037
"8063","HEU-MET-FAST-007-008",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99937,0.00035
"8064","HEU-MET-FAST-007-008",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99683,0.00038
"8065","HEU-MET-FAST-007-008",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99853,0.00037
"8066","HEU-MET-FAST-007-009",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",1.00328,0.00038
"8067","HEU-MET-FAST-007-009",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",1.00119,0.00039
"8068","HEU-MET-FAST-007-009",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00279,0.00036
"8069","HEU-MET-FAST-007-010",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9988,0.00047
"8070","HEU-MET-FAST-007-010",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99644,0.00038
"8071","HEU-MET-FAST-007-010",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.00134,0.00042
"8072","HEU-MET-FAST-007-019",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99698,0.00032
"8073","HEU-MET-FAST-007-019",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99437,3e-04
"8074","HEU-MET-FAST-007-019",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99471,0.00033
"8075","HEU-MET-FAST-007-020",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.9986,0.00037
"8076","HEU-MET-FAST-007-020",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99482,0.00042
"8077","HEU-MET-FAST-007-020",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99665,0.00035
"8078","HEU-MET-FAST-007-021",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99954,0.00036
"8079","HEU-MET-FAST-007-021",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99577,4e-04
"8080","HEU-MET-FAST-007-021",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99748,0.00035
"8081","HEU-MET-FAST-007-022",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99939,0.00035
"8082","HEU-MET-FAST-007-022",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99641,0.00036
"8083","HEU-MET-FAST-007-022",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99834,0.00038
"8084","HEU-MET-FAST-007-023",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99961,0.00041
"8085","HEU-MET-FAST-007-023",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99565,0.00039
"8086","HEU-MET-FAST-007-023",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99876,0.00036
"8087","HEU-MET-FAST-007-024",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99976,0.00041
"8088","HEU-MET-FAST-007-024",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99658,0.00039
"8089","HEU-MET-FAST-007-024",NA,"MCNP6.1.1","NRG","JENDL-4.0",1.0001,0.00042
"8090","HEU-MET-FAST-007-025",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99914,4e-04
"8091","HEU-MET-FAST-007-025",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99557,4e-04
"8092","HEU-MET-FAST-007-025",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99878,0.00041
"8093","HEU-MET-FAST-007-026",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99887,0.00044
"8094","HEU-MET-FAST-007-026",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99571,0.00044
"8095","HEU-MET-FAST-007-026",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99975,0.00039
"8096","HEU-MET-FAST-007-027",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99721,0.00036
"8097","HEU-MET-FAST-007-027",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99435,0.00038
"8098","HEU-MET-FAST-007-027",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99459,4e-04
"8099","HEU-MET-FAST-007-028",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99817,0.00038
"8100","HEU-MET-FAST-007-028",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99545,0.00032
"8101","HEU-MET-FAST-007-028",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99758,0.00037
"8102","HEU-MET-FAST-007-029",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99881,0.00035
"8103","HEU-MET-FAST-007-029",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99617,4e-04
"8104","HEU-MET-FAST-007-029",NA,"MCNP6.1.1","NRG","JENDL-4.0",0.99965,4e-04
"8105","HEU-MET-FAST-007-030",NA,"MCNP6.1.1","NRG","ENDFB-VII.1",0.99758,0.00046
"8106","HEU-MET-FAST-007-030",NA,"MCNP6.1.1","NRG","JEFF-3.1.1",0.99444,0.00038
